,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
783,221,0,0.8021,0.5273260772228241,276.8333333333333,277.9,2022-08-24 10:36:59.463622,2022-08-24 10:37:00.530288
784,3026,0,0.3829,0.9797709584236145,284.8333333333333,284.8333333333333,2022-08-24 10:37:07.463622,2022-08-24 10:37:07.463622
785,3007,0,0.3372,0.0,285.9,285.9,2022-08-24 10:37:08.530288,2022-08-24 10:37:08.530288
786,1331,0,0.2993,0.9431683421134949,288.0333333333333,288.0333333333333,2022-08-24 10:37:10.663622,2022-08-24 10:37:10.663622
787,1919,0,0.2707,0.9736169576644897,288.0333333333333,288.0333333333333,2022-08-24 10:37:10.663622,2022-08-24 10:37:10.663622
788,36,0,0.9932,0.8595428466796875,292.3,292.3,2022-08-24 10:37:14.930288,2022-08-24 10:37:14.930288
789,36,1,0.8994,0.0,294.43333333333334,294.43333333333334,2022-08-24 10:37:17.063622,2022-08-24 10:37:17.063622
790,1197,0,0.3217,0.0,297.1,297.1,2022-08-24 10:37:19.730288,2022-08-24 10:37:19.730288
791,191,0,0.5164,0.914161741733551,298.7,298.7,2022-08-24 10:37:21.330288,2022-08-24 10:37:21.330288
792,1934,0,0.0793,0.8746013045310974,299.23333333333335,299.23333333333335,2022-08-24 10:37:21.863622,2022-08-24 10:37:21.863622
793,193,0,0.505,0.8599948883056641,299.76666666666665,299.76666666666665,2022-08-24 10:37:22.396955,2022-08-24 10:37:22.396955
794,193,1,0.3428,0.0,312.0333333333333,312.0333333333333,2022-08-24 10:37:34.663622,2022-08-24 10:37:34.663622
795,1991,0,0.6551,0.9612412452697754,303.5,303.5,2022-08-24 10:37:26.130288,2022-08-24 10:37:26.130288
796,1991,1,0.0417,0.0,317.3666666666667,317.3666666666667,2022-08-24 10:37:39.996955,2022-08-24 10:37:39.996955
797,1811,0,0.9941,0.5547030568122864,304.0333333333333,304.0333333333333,2022-08-24 10:37:26.663622,2022-08-24 10:37:26.663622
798,1811,1,0.5913,0.0,311.5,311.5,2022-08-24 10:37:34.130288,2022-08-24 10:37:34.130288
799,3400,0,0.263,0.0,305.6333333333333,305.6333333333333,2022-08-24 10:37:28.263622,2022-08-24 10:37:28.263622
800,3383,0,0.5506,0.0,306.1666666666667,306.1666666666667,2022-08-24 10:37:28.796955,2022-08-24 10:37:28.796955
801,3471,0,0.3172,0.0,306.1666666666667,306.1666666666667,2022-08-24 10:37:28.796955,2022-08-24 10:37:28.796955
802,99,0,0.4827,0.0,307.23333333333335,307.23333333333335,2022-08-24 10:37:29.863622,2022-08-24 10:37:29.863622
803,24,0,0.8491,0.8394290804862976,307.76666666666665,307.76666666666665,2022-08-24 10:37:30.396955,2022-08-24 10:37:30.396955
804,977,0,0.9848,0.9097682237625122,308.3,308.3,2022-08-24 10:37:30.930288,2022-08-24 10:37:30.930288
805,2861,0,0.1105,0.0,311.5,311.5,2022-08-24 10:37:34.130288,2022-08-24 10:37:34.130288
806,8589,0,0.492,0.9670639634132385,313.1,313.1,2022-08-24 10:37:35.730288,2022-08-24 10:37:35.730288
807,8589,1,0.9894,0.8137120604515076,318.96666666666664,318.96666666666664,2022-08-24 10:37:41.596955,2022-08-24 10:37:41.596955
808,2060,0,0.9995,0.0,314.1666666666667,314.7,2022-08-24 10:37:36.796955,2022-08-24 10:37:37.330288
809,2060,1,0.9921,0.0,321.6333333333333,322.1666666666667,2022-08-24 10:37:44.263622,2022-08-24 10:37:44.796955
810,2589,0,0.9725,0.8870946168899536,314.7,314.7,2022-08-24 10:37:37.330288,2022-08-24 10:37:37.330288
811,3863,0,0.1099,0.9315022230148315,315.76666666666665,315.76666666666665,2022-08-24 10:37:38.396955,2022-08-24 10:37:38.396955
812,1912,0,0.3627,0.9450910091400146,316.8333333333333,316.8333333333333,2022-08-24 10:37:39.463622,2022-08-24 10:37:39.463622
813,2020,0,0.5770500000000001,0.0,317.3666666666667,317.9,2022-08-24 10:37:39.996955,2022-08-24 10:37:40.530288
814,3588,0,0.528,0.8910630941390991,317.3666666666667,317.3666666666667,2022-08-24 10:37:39.996955,2022-08-24 10:37:39.996955
815,3096,0,0.7178,0.0,318.43333333333334,318.43333333333334,2022-08-24 10:37:41.063622,2022-08-24 10:37:41.063622
816,830,0,0.356,0.6878722310066223,318.43333333333334,318.43333333333334,2022-08-24 10:37:41.063622,2022-08-24 10:37:41.063622
817,1993,0,0.5703,0.0,318.96666666666664,318.96666666666664,2022-08-24 10:37:41.596955,2022-08-24 10:37:41.596955
818,2561,0,0.2117,0.0,319.5,319.5,2022-08-24 10:37:42.130288,2022-08-24 10:37:42.130288
819,1831,0,0.5233,0.0,319.5,319.5,2022-08-24 10:37:42.130288,2022-08-24 10:37:42.130288
820,1881,0,0.7911,0.0,320.0333333333333,320.0333333333333,2022-08-24 10:37:42.663622,2022-08-24 10:37:42.663622
821,8508,0,0.3481,0.9431140422821045,320.0333333333333,320.0333333333333,2022-08-24 10:37:42.663622,2022-08-24 10:37:42.663622
822,2389,0,0.4661,0.0,320.56666666666666,320.56666666666666,2022-08-24 10:37:43.196955,2022-08-24 10:37:43.196955
823,2339,0,0.2722,0.6302734613418579,321.1,321.1,2022-08-24 10:37:43.730288,2022-08-24 10:37:43.730288
824,211,0,0.2734,0.0,321.6333333333333,321.6333333333333,2022-08-24 10:37:44.263622,2022-08-24 10:37:44.263622
825,117,0,0.1946,0.9880279302597046,323.23333333333335,323.23333333333335,2022-08-24 10:37:45.863622,2022-08-24 10:37:45.863622
826,291,0,0.866,0.0,324.3,324.3,2022-08-24 10:37:46.930288,2022-08-24 10:37:46.930288
827,380,0,0.3435,0.0,324.8333333333333,324.8333333333333,2022-08-24 10:37:47.463622,2022-08-24 10:37:47.463622
828,377,0,0.9084,0.0,324.8333333333333,324.8333333333333,2022-08-24 10:37:47.463622,2022-08-24 10:37:47.463622
829,321,0,0.0659,0.0,324.8333333333333,324.8333333333333,2022-08-24 10:37:47.463622,2022-08-24 10:37:47.463622
